"Page","Line","ImageSrc","Alt","Status"
"blog/scorp-story-jaipur-honest-industrial-software.html","84","../assets/images_blog/scorp-story-jaipur-h.jpg","The SCORP Story: Jaipur's Bet on Honest Industrial Software","ok"
"blog/scorp-story-jaipur-honest-industrial-software.html","84","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/scorp-story-jaipur-honest-industrial-software.html","274","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/smart-cities-iot-urban-asset-management.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/smart-cities-iot-urban-asset-management.html","77","../assets/images_blog/smart-cities-iot-hero.jpg","Smart Cities &amp; IoT Urban Asset Management: When 50,000 Street Lights, 200 Pumping Stations and 800 km of Pipeline Have One Brain","ok"
"blog/smart-cities-iot-urban-asset-management.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/smart-cities-iot-urban-asset-management.html","377","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/spare-parts-inventory-management-eam.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/spare-parts-inventory-management-eam.html","77","../assets/images_blog/spare-parts-inventory-hero.jpg","Spare Parts Inventory Management: Stop Bleeding on Stockouts and Overstock in Your Indian Enterprise","ok"
"blog/spare-parts-inventory-management-eam.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/spare-parts-inventory-management-eam.html","339","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/total-cost-of-ownership-asset-management.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/total-cost-of-ownership-asset-management.html","77","../assets/images_blog/total-cost-of-ownership-hero.jpg","Total Cost of Ownership: The Hidden Math of Asset Mismanagement That Indian Enterprises Keep Ignoring","ok"
"blog/total-cost-of-ownership-asset-management.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/total-cost-of-ownership-asset-management.html","377","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/vendor-contractor-management-eam.html","23","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/vendor-contractor-management-eam.html","84","../assets/images_blog/vendor-contractor-ma.jpg","Vendor & Contractor Management in Sapphire EAM","ok"
"blog/vendor-contractor-management-eam.html","84","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/vendor-contractor-management-eam.html","274","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","24","../../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","87","../assets/images_blog/what_is_EAM_hero.png","","missing_alt"
"blog/what-is-eam-enterprise-asset-management-guide.html","214","../../assets/images_blog/evolution_of_EAM.png","EAM evolution timeline: from 1970s logbooks to modern predictive intelligence platforms (16:9)","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","243","../../assets/images_blog/what_EAM_does.png","This is the what does it actually do? section. Cover each function briefly and clearly:","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","462","../assets/images_industries/manufacturing_factory.jpeg","EAM Fundamentals","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","484","../assets/images_industries/Corporate_Offices.jpeg","Sapphire Modules","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","506","../assets/images_industries/automotive_service_station.jpeg","EAM Industries","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","528","../assets/images_industries/warehouse.jpeg","Asset Analytics","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","550","../assets/images_industries/hospital.jpeg","Business Value","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","589","../assets/images_industries/manufacturing_factory.jpeg","What Is Enterprise Asset Management? A Complete Guide","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","590","../assets/images_industries/automotive_service_station.jpeg","EAM vs ERP: The Key Difference Explained","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","591","../assets/images_industries/construction.jpeg","Asset Lifecycle Management: From Acquisition to Disposal","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","592","../assets/images_industries/warehouse.jpeg","Preventive vs Predictive Maintenance: Which Is Right?","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","593","../assets/images_industries/hospital.jpeg","Building a Maintenance Strategy from Zero","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","594","../assets/images_industries/diagnostic_center.jpeg","The True Cost of Asset Downtime","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","595","../assets/images_industries/research_test_laoratories.jpeg","ISO 55000: The Global Standard for Asset Management","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","596","../assets/images_industries/Corporate_Offices.jpeg","Sapphire Work Order Management: A Complete Deep Dive","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","597","../assets/images_industries/coworkingITpark.png","Inventory Control in Sapphire: Zero Dead Stock","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","598","../assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Sapphire Purchase Module: From PO to Payment","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","599","../assets/images_industries/Real_Estate_Developors.jpeg","Asset Tracking with Sapphire: Real-Time Visibility","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","600","../assets/images_industries/schools_universites.jpeg","Sapphire Dashboard Intelligence: Metrics That Matter","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","601","../assets/images_industries/Hotels_Guest_Houses.jpeg","Preventive Maintenance Scheduling in Sapphire EAM","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","602","../assets/images_industries/co-working_&_IT_Park_2.jpeg","Document Management Inside Sapphire EAM","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","603","../assets/images_industries/Fitness_Centers_&_Gym.jpeg","EAM for Manufacturing: Keep the Line Running","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","604","../assets/images_industries/muncipal_departments.png","Facility Management with Sapphire","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","605","../assets/images_industries/hospital.jpeg","Healthcare Asset Management: Compliance Meets Efficiency","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","606","../assets/images_industries/power_generation_unit.png","Power & Utilities: EAM at Enterprise Scale","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","607","../assets/images_industries/Transmission_Network.png","Oil & Gas Maintenance Operations and EAM","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","608","../assets/images_industries/audit_desk.jpeg","EAM for Real Estate Portfolios","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","609","../assets/images_industries/Airport_Hangars.jpeg","Airport Asset Management: Zero Tolerance for Failure","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","614","../assets/images_industries/state-workshops.png","Real-Time Asset Analytics: From Data to Decision","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","615","../assets/images_industries/Farm_Equipment_Warehouse.png","Predictive Maintenance Analytics with Sapphire Smart","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","616","../assets/images_industries/Cargo_Terminals.jpeg","OEE Tracking: Beyond the Dashboard Number","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","617","../assets/images_industries/Concert_Hall.jpeg","KPI Design for EAM Programs","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","618","../assets/images_industries/Logistics_&_Fleet_Operations.png","MTBF: Calculating and Reducing Mean Time Between Failure","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","619","../assets/images_industries/Water_Supply_Infrastructure.png","Maintenance Cost Benchmarking: Industry Standards","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","620","../assets/images_industries/Agro_Processing_Unit.jpeg","Asset Health Scoring: A New Framework","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","621","../assets/images_industries/Amusement_Parks.jpeg","ROI of EAM Software: A Practical Calculation Guide","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","622","../assets/images_industries/Movie_Theaters.jpeg","The Hidden Cost of Spreadsheet-Based Maintenance","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","623","../assets/images_industries/Training_&_Vocational_centers.jpeg","EAM Implementation: Why Most Fail and How Yours Won't","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","624","../assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Justifying EAM Investment to the C-Suite","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","625","../assets/images_industries/Rail Maintenance Units.png","From Reactive to Proactive: The Maintenance Maturity Model","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","626","../assets/images_industries/Fertilizer_&_Irrigation_depots.png","EAM and ESG: Sustainability Through Asset Intelligence","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","627","../assets/images_industries/Disaster_Response_Storage.png","How to Choose Your EAM Vendor: A Buyer's Guide","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","628","../assets/images_industries/Shipping_Ports_&_Dock.jpeg","Sapphire 2025: What's New and What's Next","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","629","../assets/images_industries/Restaurants_&_Cafes.jpeg","Built in Jaipur: The Scorptech Story","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","630","../assets/images_industries/transporation_agency.jpeg","EAM in India: A Massive Market Coming of Age","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","631","../assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","632","../assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","633","../assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","634","../assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"blog/what-is-eam-enterprise-asset-management-guide.html","663","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/work-order-management-backbone-operations.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/work-order-management-backbone-operations.html","77","../assets/images_blog/work-order-management-hero.jpg","Work Order Management: The Backbone of Every Maintenance Operation That Actually Works","ok"
"blog/work-order-management-backbone-operations.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/work-order-management-backbone-operations.html","339","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/agro_processing_units.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/agro_processing_units.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/agro_processing_units.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/airport_hangars.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/airport_hangars.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/airport_hangars.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/amusement_parks_and_event_zones.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/amusement_parks_and_event_zones.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/amusement_parks_and_event_zones.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/cargo_terminals.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/cargo_terminals.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/cargo_terminals.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/clubs_and_leisure_facilities.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/clubs_and_leisure_facilities.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/clubs_and_leisure_facilities.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/co_working_and_it_parks.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/co_working_and_it_parks.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/co_working_and_it_parks.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/concert_halls.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/concert_halls.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/concert_halls.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/construction_and_engineering_sites.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/construction_and_engineering_sites.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/construction_and_engineering_sites.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/corporate_offices.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/corporate_offices.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/corporate_offices.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/diagnostic_centers.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/diagnostic_centers.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/diagnostic_centers.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/disaster_response_storage.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/disaster_response_storage.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/disaster_response_storage.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/farm_equipment_warehouses.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/farm_equipment_warehouses.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/farm_equipment_warehouses.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/fertilizer_and_irrigation_depots.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/fertilizer_and_irrigation_depots.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/fertilizer_and_irrigation_depots.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/fitness_centers_and_gyms.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/fitness_centers_and_gyms.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/fitness_centers_and_gyms.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/ground_support_bays.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/ground_support_bays.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/ground_support_bays.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/hospitals.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/hospitals.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/hospitals.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/hotels_guest_houses_and_lodges.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/hotels_guest_houses_and_lodges.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/hotels_guest_houses_and_lodges.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/index.html","30","../assets/images/Scorp-Logo.png","SCORP","ok"
"industries/index.html","65","../assets/images_industries/Agro_Processing_Unit.jpeg","Agro Processing Unit","ok"
"industries/index.html","66","../assets/images_industries/Airport_Hangars.jpeg","Airport Hangars","ok"
"industries/index.html","67","../assets/images_industries/Amusement_Parks.jpeg","Amusement Parks","ok"
"industries/index.html","68","../assets/images_industries/automotive_service_station.jpeg","Automotive Service Station","ok"
"industries/index.html","69","../assets/images_industries/Cargo_Terminals.jpeg","Cargo Terminals","ok"
"industries/index.html","70","../assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Clubs & Leisure Facilities","ok"
"industries/index.html","71","../assets/images_industries/co-working_&_IT_Park_2.jpeg","Co Working & IT Park 2","ok"
"industries/index.html","72","../assets/images_industries/Concert_Hall.jpeg","Concert Hall","ok"
"industries/index.html","73","../assets/images_industries/construction.jpeg","Construction","ok"
"industries/index.html","74","../assets/images_industries/Corporate_Offices.jpeg","Corporate Offices","ok"
"industries/index.html","75","../assets/images_industries/coworkingITpark.png","Coworking IT Park","ok"
"industries/index.html","76","../assets/images_industries/diagnostic_center.jpeg","Diagnostic Center","ok"
"industries/index.html","77","../assets/images_industries/Disaster_Response_Storage.png","Disaster Response Storage","ok"
"industries/index.html","78","../assets/images_industries/Farm_Equipment_Warehouse.png","Farm Equipment Warehouse","ok"
"industries/index.html","79","../assets/images_industries/Fertilizer_&_Irrigation_depots.png","Fertilizer & Irrigation Depots","ok"
"industries/index.html","80","../assets/images_industries/Fitness_Centers_&_Gym.jpeg","Fitness Centers & Gym","ok"
"industries/index.html","81","../assets/images_industries/Ground_support_bays.jpeg","Ground Support Bays","ok"
"industries/index.html","82","../assets/images_industries/hospital.jpeg","Hospital","ok"
"industries/index.html","83","../assets/images_industries/Hotels_Guest_Houses.jpeg","Hotels Guest Houses","ok"
"industries/index.html","84","../assets/images_industries/Logistics_&_Fleet_Operations.png","Logistics & Fleet Operations","ok"
"industries/index.html","85","../assets/images_industries/manufacturing_factory.jpeg","Manufacturing Factory","ok"
"industries/index.html","86","../assets/images_industries/Movie_Theaters.jpeg","Movie Theaters","ok"
"industries/index.html","87","../assets/images_industries/muncipal_departments.png","Muncipal Departments","ok"
"industries/index.html","88","../assets/images_industries/power_generation_unit.png","Power Generation Unit","ok"
"industries/index.html","89","../assets/images_industries/Public_Utility_Board.jpeg","Public Utility Board","ok"
"industries/index.html","90","../assets/images_industries/Rail Maintenance Units.png","Rail Maintenance Units","ok"
"industries/index.html","91","../assets/images_industries/Real_Estate_Developors.jpeg","Real Estate Developors","ok"
"industries/index.html","92","../assets/images_industries/refineries_industries.png","Refineries Industries","ok"
"industries/index.html","93","../assets/images_industries/Relief_Logistics.png","Relief Logistics","ok"
"industries/index.html","94","../assets/images_industries/Rescue_Equipment_Depots.png","Rescue Equipment Depots","ok"
"industries/index.html","95","../assets/images_industries/research_test_laoratories.jpeg","Research Test Laboratories","ok"
"industries/index.html","96","../assets/images_industries/Restaurants_&_Cafes.jpeg","Restaurants & Cafes","ok"
"industries/index.html","97","../assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Retail Chains & Shopping Malls","ok"
"industries/index.html","98","../assets/images_industries/schools_universites.jpeg","Schools Universites","ok"
"industries/index.html","99","../assets/images_industries/Shipping_Ports_&_Dock.jpeg","Shipping Ports & Dock","ok"
"industries/index.html","100","../assets/images_industries/state-workshops.png","State Workshops","ok"
"industries/index.html","101","../assets/images_industries/Training_&_Vocational_centers.jpeg","Training & Vocational Centers","ok"
"industries/index.html","102","../assets/images_industries/Transmission_Network.png","Transmission Network","ok"
"industries/index.html","103","../assets/images_industries/transporation_agency.jpeg","Transporation Agency","ok"
"industries/index.html","104","../assets/images_industries/warehouse.jpeg","Warehouse","ok"
"industries/index.html","105","../assets/images_industries/Water_Supply_Infrastructure.png","Water Supply Infrastructure","ok"
"industries/index.html","179","../assets/images_industries/manufacturing_factory.jpeg","Manufacturing Plants &amp; Factories","ok"
"industries/index.html","211","../assets/images_industries/automotive_service_station.jpeg","Service Stations","ok"
"industries/index.html","240","../assets/images_industries/construction.jpeg","Construction &amp; Engineering Sites","ok"
"industries/index.html","266","../assets/images_industries/warehouse.jpeg","Warehouses &amp; Logistics Centers","ok"
"industries/index.html","301","../assets/images_industries/hospital.jpeg","Hospitals","ok"
"industries/index.html","328","../assets/images_industries/diagnostic_center.jpeg","Diagnostic Centers","ok"
"industries/index.html","354","../assets/images_industries/research_test_laoratories.jpeg","Research &amp; Test Laboratories","ok"
"industries/index.html","388","../assets/images_industries/Corporate_Offices.jpeg","Corporate Offices","ok"
"industries/index.html","415","../assets/images_industries/co-working_&_IT_Park_2.jpeg","Co-working &amp; IT Parks","ok"
"industries/index.html","440","../assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Retail Chains &amp; Shopping Malls","ok"
"industries/index.html","466","../assets/images_industries/Real_Estate_Developors.jpeg","Real Estate Developers","ok"
"industries/index.html","500","../assets/images_industries/schools_universites.jpeg","Schools, Universities &amp; Colleges","ok"
"industries/index.html","527","../assets/images_industries/Training_&_Vocational_centers.jpeg","Training &amp; Vocational Centers","ok"
"industries/index.html","560","../assets/images_industries/Hotels_Guest_Houses.jpeg","Hotels, Guest Houses &amp; Lodges","ok"
"industries/index.html","587","../assets/images_industries/Restaurants_&_Cafes.jpeg","Restaurants &amp; Cafes","ok"
"industries/index.html","614","../assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Clubs &amp; Leisure Facilities","ok"
"industries/index.html","638","../assets/images_industries/Fitness_Centers_&_Gym.jpeg","Fitness Centers &amp; Gyms","ok"
"industries/index.html","664","../assets/images_industries/Movie_Theaters.jpeg","Movie Theaters","ok"
"industries/index.html","687","../assets/images_industries/Concert_Hall.jpeg","Concert Halls","ok"
"industries/index.html","711","../assets/images_industries/Amusement_Parks.jpeg","Amusement Parks &amp; Event Zones","ok"
"industries/index.html","744","../assets/images_industries/transporation_agency.jpeg","Transportation Agencies","ok"
"industries/index.html","768","../assets/images_industries/Logistics_&_Fleet_Operations.png","Logistics &amp; Fleet Operations","ok"
"industries/index.html","793","../assets/images_industries/Airport_Hangars.jpeg","Airport Hangars","ok"
"industries/index.html","817","../assets/images_industries/Ground_support_bays.jpeg","Ground Support Bays","ok"
"industries/index.html","840","../assets/images_industries/Shipping_Ports_&_Dock.jpeg","Shipping Ports &amp; Docks","ok"
"industries/index.html","864","../assets/images_industries/Cargo_Terminals.jpeg","Cargo Terminals","ok"
"industries/index.html","888","../assets/images_industries/Rail Maintenance Units.png","Rail Maintenance Units","ok"
"industries/index.html","921","../assets/images_industries/muncipal_departments.png","Municipal Departments","ok"
"industries/index.html","946","../assets/images_industries/Public_Utility_Board.jpeg","Public Utility Boards","ok"
"industries/index.html","969","../assets/images_industries/state-workshops.png","State Workshops","ok"
"industries/index.html","1003","../assets/images_industries/power_generation_unit.png","Power Generation Units","ok"
"industries/index.html","1029","../assets/images_industries/Water_Supply_Infrastructure.png","Water Supply Infrastructure","ok"
"industries/index.html","1053","../assets/images_industries/Transmission_Network.png","Transmission Networks","ok"
"industries/index.html","1077","../assets/images_industries/refineries_industries.png","Oil, Gas &amp; Energy Infrastructure","ok"
"industries/index.html","1112","../assets/images_industries/Farm_Equipment_Warehouse.png","Farm Equipment Warehouses","ok"
"industries/index.html","1135","../assets/images_industries/Agro_Processing_Unit.jpeg","Agro-Processing Units","ok"
"industries/index.html","1162","../assets/images_industries/Fertilizer_&_Irrigation_depots.png","Fertilizer &amp; Irrigation Depots","ok"
"industries/index.html","1194","../assets/images_industries/Disaster_Response_Storage.png","Disaster Response Storage","ok"
"industries/index.html","1217","../assets/images_industries/Relief_Logistics.png","Relief Logistics","ok"
"industries/index.html","1240","../assets/images_industries/Rescue_Equipment_Depots.png","Rescue Equipment Depots","ok"
"industries/index.html","1330","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/logistics_and_fleet_operations.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/logistics_and_fleet_operations.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/logistics_and_fleet_operations.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/manufacturing_plants_and_factories.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/manufacturing_plants_and_factories.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/manufacturing_plants_and_factories.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/movie_theaters.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/movie_theaters.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/movie_theaters.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/municipal_departments.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/municipal_departments.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/municipal_departments.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/oil_gas_and_energy_infrastructure.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/oil_gas_and_energy_infrastructure.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/oil_gas_and_energy_infrastructure.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/power_generation_units.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/power_generation_units.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/power_generation_units.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/public_utility_boards.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/public_utility_boards.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/public_utility_boards.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/rail_maintenance_units.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/rail_maintenance_units.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/rail_maintenance_units.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/real_estate_developers.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/real_estate_developers.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/real_estate_developers.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/relief_logistics.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/relief_logistics.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/relief_logistics.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/rescue_equipment_depots.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/rescue_equipment_depots.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/rescue_equipment_depots.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/research_and_test_laboratories.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/research_and_test_laboratories.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/research_and_test_laboratories.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/restaurants_and_cafes.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/restaurants_and_cafes.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/restaurants_and_cafes.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/retail_chains_and_shopping_malls.html","30","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/retail_chains_and_shopping_malls.html","136","../assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"industries/retail_chains_and_shopping_malls.html","258","../assets/images/Scorp-Logo.png","Scorptech","ok"
"industries/sapphire_core_suite.html","25","../assets/images/Scorp-Logo.png","SCORP","ok"
"industries/sapphire_core_suite.html","81","../assets/images/multi-workplace.png","User Management","ok"
"industries/sapphire_core_suite.html","82","../assets/images/workplace-management-shift-timings.png","User Management","ok"
"industries/sapphire_core_suite.html","83","../assets/images/workplace_management-Owner_citywide_office.png","User Management","ok"
"industries/sapphire_core_suite.html","84","../assets/images/workplace-management-analytics.png","User Management","ok"
"industries/sapphire_core_suite.html","85","../assets/images/user-management-1.png","User Management","ok"
"industries/sapphire_core_suite.html","86","../assets/images/user-management-1.png","User Management","ok"
"industries/sapphire_core_suite.html","87","../assets/images/user-management-2.jpeg","User Management","ok"
